"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
93,43,48,62,45,50,80,65,27,42,76,57,60,69,21,47,80,18,29,31
87,57,47,48,47,44,76,64,29,34,83,61,63,69,18,45,75,22,35,28
84,54,54,54,53,44,86,53,24,41,78,59,62,61,20,52,84,16,27,38
91,50,41,57,48,49,86,67,34,35,72,59,60,66,21,45,78,17,39,27
90,49,54,58,51,46,88,56,23,52,71,61,65,64,20,41,79,14,28,27
94,47,40,55,54,44,69,55,24,36,81,58,69,74,21,47,90,25,36,23
89,56,49,49,46,47,80,64,30,37,66,59,64,75,21,44,84,17,30,35
83,47,43,56,45,51,78,62,27,43,72,61,66,75,18,47,81,12,29,36
93,48,52,46,44,57,82,66,29,34,73,69,67,69,19,46,74,16,22,29
84,59,51,56,49,36,79,58,26,38,83,68,65,60,21,48,75,19,25,33
91,56,45,50,45,51,81,64,26,45,71,57,64,67,20,46,83,16,27,40
96,55,57,42,50,48,77,54,22,42,70,65,71,63,24,45,82,23,25,33
94,51,46,52,40,49,78,59,32,34,70,64,62,68,20,40,83,17,46,33
90,55,43,47,48,51,77,58,24,40,74,63,71,78,19,51,80,17,28,30
86,51,52,53,46,52,78,59,25,34,71,68,72,66,25,50,83,16,30,29
86,50,56,54,50,51,75,52,29,37,70,68,67,73,16,52,76,19,25,35
88,51,45,56,48,47,75,60,22,36,73,68,73,68,18,48,88,20,26,31
94,59,47,46,56,46,75,67,22,42,73,63,59,69,22,40,85,11,35,40
88,48,46,55,52,36,71,67,27,41,74,67,62,71,31,45,82,19,31,27
85,59,45,43,43,45,76,58,26,40,73,62,66,69,29,52,73,15,33,29
91,44,45,61,47,50,77,70,30,42,76,59,63,71,18,42,69,19,34,31
86,49,46,58,48,48,81,62,26,40,73,64,65,62,22,53,80,16,29,29
96,44,54,61,48,42,85,61,21,32,73,57,57,70,20,52,88,13,40,32
89,43,51,44,52,45,81,65,29,41,79,63,59,74,19,48,81,23,28,26
91,52,42,53,46,53,82,67,20,41,68,53,74,66,25,52,80,23,28,25
91,54,47,47,44,47,80,62,20,36,74,66,68,71,20,48,82,19,26,35
88,51,40,57,46,44,81,55,30,31,75,60,67,72,19,47,83,20,33,36
84,53,52,48,41,47,83,65,32,43,74,59,65,64,20,50,84,23,29,30
86,47,50,49,52,50,79,62,35,46,73,66,60,68,20,52,67,15,26,31
88,59,55,46,49,43,82,61,23,44,78,57,66,74,21,50,73,22,30,24
84,59,48,51,42,58,75,60,29,39,72,60,60,61,17,53,88,20,34,34
86,45,55,56,51,38,77,60,26,43,80,66,50,76,26,54,76,17,27,36
86,48,52,64,51,45,79,58,26,36,72,61,53,73,19,48,84,15,29,34
94,43,51,52,49,47,76,62,25,39,70,58,68,71,16,48,80,21,29,34
93,51,50,51,54,42,82,61,21,30,72,60,67,72,20,51,85,20,28,28
96,44,57,57,56,43,80,53,20,47,74,60,63,69,19,51,84,14,36,24
90,54,44,55,57,48,83,54,21,44,74,71,56,65,21,38,83,24,26,37
97,49,53,51,52,50,72,64,24,37,71,63,63,74,23,50,79,18,28,26
87,51,44,59,55,49,83,72,22,34,69,57,62,70,21,49,88,9,32,29
94,54,43,57,52,47,83,66,28,36,76,60,58,64,19,46,80,13,36,28
87,41,55,53,57,41,72,61,29,36,73,68,66,68,18,52,75,19,38,26
94,48,55,55,56,45,84,65,21,33,72,58,67,67,23,43,84,22,24,26
92,47,50,47,47,54,79,65,24,30,69,63,65,77,21,50,84,15,29,32
94,43,43,62,55,42,85,63,29,31,79,59,60,64,22,51,77,12,32,41
92,44,52,48,46,44,83,60,25,45,72,55,54,71,21,57,82,25,31,27
92,45,46,60,52,40,83,66,27,41,81,70,59,68,20,41,78,14,32,32
91,45,51,53,53,55,77,66,23,45,72,63,62,61,18,53,81,14,20,35
89,58,44,58,51,48,77,62,28,41,70,53,61,78,18,58,74,20,27,29
94,50,46,51,48,51,86,71,25,42,70,65,54,82,16,51,85,17,29,24
91,54,51,54,51,50,73,59,22,38,79,58,68,61,20,43,82,20,36,27
87,53,57,60,47,51,75,69,19,43,77,51,61,65,19,58,77,18,37,28
91,45,47,52,43,49,85,75,26,42,70,68,62,63,25,49,80,19,35,24
91,57,46,46,49,40,85,68,26,35,73,70,62,70,16,49,86,20,31,27
92,46,40,57,53,53,84,55,22,44,75,55,56,76,21,48,79,22,31,27
99,51,48,53,56,39,74,58,22,40,74,71,65,74,17,49,86,19,32,26
87,40,60,60,48,48,76,62,29,37,72,66,64,76,21,46,70,19,32,30
94,58,47,49,44,48,83,68,25,38,72,59,59,61,23,50,76,21,31,30
95,49,45,49,55,49,78,68,22,48,68,64,58,73,19,52,79,16,25,31
82,45,43,55,51,43,78,61,29,43,69,64,53,70,18,56,85,19,37,31
82,54,53,50,48,47,76,62,24,39,75,60,62,69,24,45,85,26,34,25
90,50,50,57,49,45,77,62,27,45,73,62,64,67,16,38,79,17,36,33
89,49,46,50,45,48,89,69,20,43,65,59,69,63,19,47,81,21,32,32
94,47,51,56,48,57,77,68,24,31,70,62,63,62,21,53,81,14,27,35
91,50,40,57,51,57,79,62,27,33,76,65,56,71,21,57,75,15,30,23
89,44,50,60,54,44,80,61,22,33,80,67,63,68,20,50,82,19,33,26
91,45,51,57,40,59,87,62,24,42,75,59,64,67,23,50,76,14,31,22
91,55,53,47,54,48,80,56,36,42,74,52,62,81,20,46,71,14,34,32
94,42,51,54,48,48,74,63,26,35,76,59,67,75,22,47,77,22,30,29
91,59,46,52,38,46,71,64,25,45,75,71,65,73,20,50,74,15,27,38
94,52,51,55,49,38,73,62,24,36,81,65,52,72,18,56,78,21,36,31
94,55,56,58,44,47,83,58,31,46,67,70,64,70,18,48,74,15,26,28
83,50,48,59,46,46,89,55,32,44,81,61,66,57,21,44,84,20,29,30
90,54,45,55,49,41,83,55,21,34,77,66,65,62,23,44,79,27,33,31
93,63,48,59,57,49,81,70,24,34,71,58,68,58,20,44,77,12,29,31
92,53,53,51,51,50,74,63,25,46,78,57,57,68,21,50,85,17,30,28
96,47,49,55,51,35,85,72,28,30,80,65,58,68,17,47,84,16,38,26
88,54,50,46,53,44,74,76,28,45,82,48,67,76,19,37,78,13,41,29
91,59,57,55,53,39,76,55,32,44,73,58,59,72,16,48,77,16,41,30
88,46,52,54,50,54,82,57,26,33,71,51,62,67,24,53,85,17,34,31
90,47,45,53,52,44,84,60,24,41,72,59,58,71,26,51,77,19,36,30
84,50,62,47,50,48,80,66,24,38,78,56,62,64,22,49,88,15,28,34
99,59,52,51,45,43,68,71,25,40,75,56,52,63,22,48,84,22,26,28
90,47,40,57,52,49,83,60,23,48,64,68,61,75,16,55,76,18,32,30
90,62,44,54,51,46,80,63,22,40,79,51,65,70,18,44,81,17,28,42
82,53,49,57,48,41,83,64,20,39,74,60,65,78,22,53,81,18,26,29
91,49,49,50,46,52,81,53,25,43,81,63,60,74,22,47,75,26,26,33
99,59,49,48,44,44,78,65,27,42,75,63,63,63,22,41,80,17,29,31
91,49,52,43,57,53,85,54,27,39,71,65,68,61,18,47,90,20,29,22
89,50,50,49,48,48,91,71,22,33,73,63,63,71,20,46,80,16,33,28
96,47,49,53,45,54,75,63,24,47,74,65,62,75,17,51,82,18,28,28
85,54,44,57,54,57,79,59,33,35,76,57,62,64,23,41,74,14,25,35
95,47,37,62,50,35,73,64,22,42,74,60,73,62,21,54,77,25,29,31
88,48,47,58,52,44,79,66,19,39,82,63,67,64,19,49,82,18,31,29
98,51,50,51,50,44,79,56,28,35,66,70,67,65,17,52,74,28,28,33
91,61,48,52,44,52,76,53,25,43,80,62,67,65,21,47,82,21,25,31
89,54,43,53,52,48,76,60,22,39,72,54,66,73,25,49,80,14,30,36
93,47,47,55,38,51,71,65,26,45,75,49,65,68,18,56,79,25,28,29
89,53,49,47,43,42,81,63,27,40,77,61,70,69,19,52,82,14,31,33
88,54,40,51,53,42,84,62,29,41,73,59,65,72,19,46,82,22,32,36
90,50,46,54,51,47,83,62,30,42,75,54,58,62,20,55,84,19,26,26
89,47,42,58,47,45,77,62,26,37,67,58,62,78,24,53,85,23,29,28
81,59,51,50,54,47,82,67,29,42,65,57,59,65,18,55,77,18,29,31
85,53,48,46,55,41,78,73,26,37,72,59,73,69,16,51,79,21,30,27
93,55,41,62,40,57,85,65,25,46,73,61,56,77,17,45,69,20,25,34
89,52,49,51,53,42,80,67,28,42,77,63,59,72,22,42,73,22,30,28
90,50,46,60,47,45,82,58,26,36,68,52,61,71,21,45,85,21,31,36
89,52,43,55,47,47,80,62,24,37,71,62,68,70,20,54,89,18,31,29
83,58,49,54,51,46,73,66,20,40,79,64,61,70,23,44,73,22,32,26
93,48,49,66,50,43,70,67,33,38,70,68,66,68,19,44,76,20,30,24
89,50,57,62,40,45,81,69,27,36,79,63,62,68,20,45,76,17,30,26
82,45,54,54,60,40,79,62,28,41,65,63,55,72,22,52,82,19,33,23
86,50,52,60,50,41,80,69,31,34,75,61,61,73,19,50,81,22,27,25
94,46,52,56,43,49,79,63,27,36,63,65,63,63,24,39,87,17,28,32
86,50,45,59,44,45,73,62,24,38,73,70,63,72,23,53,81,17,22,29
86,49,46,49,48,46,74,74,29,37,64,63,69,72,22,50,83,14,26,38
86,54,54,51,40,44,73,59,24,30,83,73,61,70,23,60,76,16,28,34
88,55,44,48,54,42,81,65,32,35,74,69,61,75,17,48,79,17,37,26
98,49,45,58,43,46,72,58,26,39,77,59,54,74,20,54,87,19,32,26
94,44,54,52,49,47,72,72,25,31,73,63,62,71,24,43,84,17,24,42
86,52,50,52,47,45,76,65,17,47,74,67,64,68,23,42,84,20,31,28
94,52,47,55,48,47,72,54,22,35,69,54,72,78,22,47,76,23,25,28
86,53,57,57,46,45,78,59,22,42,69,61,68,68,18,47,77,17,38,35
83,50,45,58,43,58,81,60,24,35,78,61,68,59,25,44,83,18,33,32
90,42,50,60,44,53,71,69,31,43,69,64,63,65,20,50,80,13,32,31
96,59,50,54,52,44,80,67,27,36,75,54,60,65,19,50,82,15,30,31
88,49,51,62,53,45,75,59,27,45,70,58,61,72,17,54,78,11,34,25
82,44,39,50,51,49,80,68,29,50,70,63,61,69,21,48,78,15,34,28
96,44,50,58,46,48,79,53,21,40,70,60,58,75,17,49,83,26,37,35
86,63,53,53,46,40,81,65,23,41,67,70,58,66,19,49,88,16,29,29
83,44,44,54,44,49,76,62,28,34,78,67,62,73,20,46,84,23,35,34
92,48,47,53,53,48,82,67,25,34,77,62,50,65,17,59,80,16,38,29
83,60,34,62,57,47,70,70,21,44,77,64,69,72,20,51,79,12,30,29
93,36,55,48,52,48,84,57,34,44,74,61,55,59,21,56,83,22,26,29
89,59,42,56,45,43,85,68,21,35,75,65,63,69,20,49,80,13,31,35
90,52,52,58,47,47,81,66,22,46,63,59,66,69,24,46,83,21,27,25
90,54,47,64,58,42,83,57,31,33,69,55,62,62,21,59,74,16,32,33
87,50,42,57,45,40,86,53,23,46,68,67,62,83,18,47,84,24,29,35
86,51,53,44,61,48,77,59,28,41,77,58,60,69,23,45,77,21,31,25
94,46,50,56,46,43,72,65,24,48,78,56,66,73,18,46,89,15,33,29
92,48,46,53,46,51,75,65,27,41,67,67,63,73,26,45,82,15,27,29
88,53,53,54,46,46,75,61,20,25,85,63,62,70,27,40,84,23,29,38
95,54,54,47,49,45,82,58,28,31,78,68,57,70,20,41,77,16,35,32
91,48,48,58,47,48,76,59,28,48,73,62,55,73,18,52,77,11,31,38
85,47,55,48,53,40,65,64,25,49,81,63,63,66,20,44,76,16,42,36
86,54,52,57,42,43,85,63,20,42,73,60,60,79,21,50,70,18,32,30
91,54,56,50,46,46,78,57,24,46,85,61,64,56,25,43,85,19,31,29
93,49,49,50,41,44,76,62,24,41,67,63,60,73,19,46,81,23,36,34
92,44,50,50,48,41,77,61,24,41,74,73,64,67,21,38,82,25,26,33
96,51,44,55,50,42,74,57,23,43,83,58,62,70,26,47,79,16,28,32
92,45,56,52,50,41,85,55,28,41,65,62,63,66,18,51,79,21,34,36
97,41,44,53,49,47,78,65,22,35,73,64,66,79,20,54,73,18,36,34
90,47,44,47,52,44,78,65,23,38,64,64,73,73,22,45,90,16,26,32
89,47,54,48,48,51,72,69,24,40,76,62,67,68,19,48,79,16,29,33
90,59,39,51,59,44,78,64,32,36,88,61,58,69,17,47,74,21,30,34
91,50,42,60,47,45,90,71,26,37,63,59,62,63,21,51,78,20,33,29
92,45,50,55,55,44,69,57,28,43,69,68,57,78,21,48,70,20,32,32
93,49,52,50,59,51,75,61,25,39,69,66,68,71,26,45,77,12,26,26
91,50,46,57,49,48,75,61,29,38,67,59,71,66,17,56,85,13,34,29
95,54,53,44,49,48,81,55,22,38,83,68,60,67,17,46,86,22,33,29
80,47,42,50,51,45,80,65,22,46,78,57,65,67,18,64,84,21,24,29
94,47,47,60,53,44,74,60,23,42,79,57,59,67,22,52,83,17,32,29
95,53,40,53,44,55,69,67,26,39,78,65,69,66,20,46,81,17,36,23
81,58,50,53,57,46,80,67,25,40,74,64,59,78,18,42,69,24,31,27
93,46,49,44,58,45,77,64,26,31,71,63,68,62,20,56,77,22,29,33
92,54,37,51,62,51,72,63,31,42,72,62,64,79,18,57,87,13,27,24
96,47,47,58,53,46,76,62,41,41,76,57,65,64,18,49,78,12,35,30
87,45,56,52,49,47,84,58,28,45,71,61,53,70,24,48,82,18,29,28
92,64,42,47,55,43,78,62,28,37,74,62,53,70,23,48,77,18,35,30
87,51,54,55,44,49,69,61,32,41,68,64,64,67,26,53,82,13,30,28
92,58,47,51,52,48,85,53,23,47,68,55,59,68,21,48,90,23,27,29
87,43,41,53,59,46,81,60,24,38,66,64,54,73,24,47,86,19,30,39
90,49,39,48,45,54,78,73,25,36,68,67,59,71,22,53,84,18,31,33
93,54,44,54,45,43,78,64,20,44,69,63,62,74,21,55,92,20,29,28
92,45,50,56,49,46,72,69,26,38,74,64,55,74,20,56,75,22,30,29
88,54,52,54,49,49,78,63,26,32,72,52,70,62,22,45,84,16,36,28
91,58,55,53,50,43,75,65,23,38,72,54,58,75,22,48,83,15,29,30
89,50,43,47,47,47,80,60,24,48,73,65,69,63,22,52,85,15,37,31
98,46,52,60,49,53,81,61,30,32,69,60,56,65,26,50,79,26,24,29
95,56,46,48,55,35,84,64,26,37,71,65,56,59,19,50,80,18,35,31
83,55,42,56,48,51,74,67,24,45,71,54,68,75,17,51,74,22,32,30
85,49,50,51,54,47,73,55,28,36,74,61,59,67,26,52,89,17,28,22
97,46,50,55,53,57,80,60,27,41,70,65,66,58,18,36,85,19,31,33
94,58,47,49,52,43,80,61,20,37,75,52,62,72,19,44,76,23,41,36
86,50,47,61,43,42,80,58,23,43,73,68,61,75,19,51,77,19,33,30
89,52,46,59,55,44,71,60,28,38,74,66,67,75,21,45,81,18,26,27
87,54,48,62,54,42,82,70,22,37,67,63,63,75,20,45,80,14,27,32
85,44,49,54,50,38,73,59,29,45,79,53,63,72,20,48,85,25,33,29
86,49,39,49,39,47,72,69,33,33,74,65,69,68,21,47,78,28,35,31
87,55,41,57,61,50,72,61,27,36,77,61,69,66,22,50,74,12,35,27
92,47,41,58,51,47,76,61,31,35,74,62,64,72,19,54,83,16,32,27
95,51,44,51,49,46,83,49,28,48,82,61,61,67,26,44,75,22,33,27
99,61,52,53,46,43,72,58,28,35,78,56,65,69,17,55,81,15,40,30
94,57,52,62,48,48,79,61,21,39,75,64,54,62,19,61,80,20,23,35
98,49,52,48,52,50,82,73,16,43,68,63,61,67,22,48,75,21,31,27
98,56,43,47,52,40,86,63,22,36,75,64,66,75,27,52,81,15,27,28
91,45,45,65,57,56,82,64,23,41,78,54,63,68,19,46,82,17,26,28
89,57,40,52,52,47,81,64,23,42,74,71,59,62,19,54,77,19,32,28
92,47,42,55,40,46,85,67,29,45,80,57,61,67,20,50,84,21,25,33
95,53,50,56,45,47,85,63,22,47,67,55,69,63,19,54,78,19,23,27
93,56,48,56,44,46,87,58,24,44,74,55,61,74,17,47,77,14,40,30
89,46,41,58,46,46,73,70,27,28,88,61,60,79,20,53,77,14,32,36
91,49,52,50,49,43,83,64,32,31,75,60,57,70,21,46,77,21,40,27
86,54,44,54,55,40,77,66,24,41,76,51,61,67,21,49,80,19,37,39
93,47,50,57,53,36,78,61,20,45,75,65,60,77,17,54,72,29,24,37
83,45,50,47,46,43,83,61,33,51,77,66,70,70,20,44,80,24,26,31
82,46,59,53,62,47,74,58,27,38,74,57,73,68,18,45,80,22,31,29
85,53,58,54,47,36,80,56,27,38,73,60,56,73,18,51,80,24,27,35
92,46,59,56,42,44,82,63,25,41,68,56,65,71,18,57,78,22,32,29
89,56,54,53,49,50,84,62,22,38,69,61,62,74,23,53,76,22,27,20
96,47,52,50,54,41,74,59,22,46,75,60,72,69,18,50,81,11,37,33
91,56,48,54,51,39,76,59,23,37,80,59,70,71,27,46,73,17,31,29
85,57,47,51,42,51,74,62,19,38,76,63,65,66,20,50,84,23,31,30
95,48,50,44,58,47,77,69,28,34,78,57,60,66,17,52,81,15,34,30
90,54,44,46,55,39,83,67,23,41,74,57,71,68,20,51,84,21,33,22
91,57,45,52,52,42,75,61,19,44,78,65,60,72,23,55,81,19,29,30
95,61,45,56,45,41,79,71,23,46,63,55,72,75,21,49,82,18,25,31
85,53,52,55,54,41,84,57,27,41,65,69,64,78,16,45,88,14,32,28
93,43,44,42,49,49,84,57,26,41,73,59,65,68,24,49,79,18,40,29
93,50,45,50,47,52,70,61,28,41,72,66,63,68,19,50,79,23,31,32
84,54,54,58,53,50,83,61,18,37,77,68,62,70,16,51,85,13,31,25
86,60,50,53,44,56,80,63,34,33,79,62,60,61,19,46,75,20,31,26
89,59,50,57,56,44,74,71,23,36,66,65,64,70,25,39,79,20,29,33
87,53,51,57,52,44,81,55,24,40,69,67,70,67,21,53,82,23,28,23
86,51,54,46,60,52,85,64,20,38,76,60,59,66,25,49,81,15,28,29
92,49,45,53,46,44,75,62,31,43,79,67,60,79,24,45,86,16,28,23
97,44,38,57,52,47,86,60,24,39,70,60,60,73,23,46,81,17,35,39
91,52,54,49,54,43,78,67,27,40,75,61,56,68,23,52,86,17,29,24
90,54,49,67,50,41,78,62,23,31,79,69,61,67,21,48,82,19,29,28
93,53,44,51,52,44,71,63,29,39,73,65,57,58,18,54,81,22,33,32
86,51,44,51,38,57,70,65,30,42,83,61,58,64,21,50,74,17,36,35
86,58,51,52,47,50,78,58,26,34,73,62,71,60,25,58,79,20,32,25
94,48,58,56,56,48,76,71,27,33,68,56,69,66,15,49,77,13,33,32
80,48,47,53,51,51,78,63,24,29,72,68,68,59,20,50,84,20,29,37
95,55,44,57,54,38,81,61,22,40,72,59,63,60,18,53,82,18,38,34
89,57,55,48,39,48,79,61,23,43,75,60,72,62,22,44,82,14,28,31
93,53,48,42,49,50,75,65,27,35,68,61,65,67,18,53,78,17,31,34
84,48,43,59,47,46,73,68,23,37,78,70,67,70,24,50,77,15,30,29
94,50,51,49,49,53,88,74,24,40,71,66,59,53,18,58,79,18,28,30
92,56,51,53,44,46,70,55,28,49,72,61,68,63,21,48,81,20,36,26
88,54,43,53,42,45,82,66,23,50,78,71,66,73,16,42,80,15,36,28
101,55,47,52,49,33,81,52,26,45,73,69,59,73,20,51,79,17,31,26
86,55,50,48,55,47,80,66,20,39,66,60,53,64,22,49,77,19,26,39
84,49,46,51,53,40,83,65,28,40,67,63,63,73,21,43,86,22,30,35
87,47,47,43,48,45,81,70,27,44,76,62,63,72,24,41,79,10,42,27
83,57,43,49,55,41,71,62,30,45,74,63,61,74,17,51,82,15,37,29
93,57,45,60,50,52,79,65,22,45,71,61,60,65,16,44,80,14,32,29
92,60,53,46,44,40,82,58,24,36,71,58,66,75,24,60,76,21,27,31
89,45,56,49,45,45,78,62,26,39,76,67,61,72,21,47,91,14,32,25
89,53,47,54,53,46,79,61,29,31,70,63,51,75,24,52,81,21,28,27
95,54,44,47,48,43,75,61,25,47,71,62,63,63,21,53,90,23,29,30
91,55,51,57,46,48,82,53,20,42,77,58,67,62,19,49,82,24,26,33
90,59,46,53,48,46,77,67,22,44,64,58,70,68,17,51,75,18,34,34
92,53,50,58,48,51,81,60,23,42,69,59,62,64,25,44,81,20,29,32
98,45,47,46,52,43,77,59,28,41,70,62,64,73,22,48,79,12,37,35
79,49,54,49,47,51,89,66,26,34,78,61,68,66,17,50,87,17,33,30
94,56,50,58,42,52,71,57,25,46,84,54,63,75,14,59,80,15,30,28
97,44,54,54,47,52,68,59,25,44,72,58,68,61,21,50,76,15,32,33
93,56,42,50,47,59,80,68,21,37,69,59,70,65,23,46,81,22,27,31
85,60,57,53,48,44,75,60,24,38,67,60,64,74,19,50,79,15,35,35
90,51,45,57,45,48,82,67,23,39,68,66,66,78,16,44,83,14,31,38
91,54,51,51,48,43,68,55,31,42,72,58,65,67,24,40,87,19,42,35
97,47,35,58,40,50,82,59,27,39,79,57,63,69,21,45,86,20,42,28
83,54,51,54,48,44,81,59,24,43,74,54,63,67,24,49,83,13,35,34
82,51,49,52,53,46,80,68,24,47,69,67,55,69,17,39,81,22,31,37
91,43,51,54,51,49,82,61,23,41,82,54,66,66,30,45,78,17,34,31
91,55,44,51,47,49,74,61,29,34,79,59,61,67,17,53,89,24,26,37
93,54,45,53,50,41,76,64,35,43,74,59,62,65,20,44,77,21,32,24
93,56,47,59,40,44,84,60,24,43,73,58,67,61,19,53,83,20,33,24
89,59,45,60,55,50,81,58,23,40,66,64,68,72,20,46,90,16,26,28
91,51,50,55,50,35,84,72,25,37,80,60,54,61,23,50,76,14,34,30
89,51,47,61,47,43,80,68,30,35,71,61,65,61,21,46,86,16,29,33
99,58,46,54,50,52,69,71,28,35,77,59,51,75,20,51,78,14,38,23
91,43,44,51,61,51,81,56,28,33,75,64,60,66,15,61,87,23,24,33
87,46,51,51,60,38,76,66,25,44,70,59,67,72,23,52,74,23,30,25
89,51,56,60,62,44,72,56,23,33,69,65,66,64,20,52,79,20,37,29
87,48,41,52,44,51,83,69,22,35,75,52,67,75,18,50,83,18,35,29
80,46,49,55,49,52,82,64,23,44,80,67,58,70,18,47,67,17,32,38
82,52,53,57,46,48,79,68,23,34,74,62,65,70,17,46,81,17,32,33
84,56,44,46,56,45,72,54,27,38,72,60,69,70,17,57,88,23,32,30
86,54,44,57,49,49,85,74,23,40,78,72,57,67,20,45,80,15,28,27
88,51,48,49,55,46,76,60,22,35,68,57,60,76,23,52,83,22,37,25
86,57,48,50,44,47,81,74,32,30,79,60,61,63,24,53,75,14,36,29
89,51,47,52,44,47,81,64,25,39,76,69,58,71,17,47,85,13,30,34
90,47,49,57,49,44,84,62,31,36,72,67,70,67,17,57,77,19,21,34
85,48,50,56,48,48,76,73,25,40,78,67,64,62,19,53,74,16,35,26
95,48,40,54,53,48,81,63,22,34,80,59,59,60,26,51,83,23,35,26
89,52,47,57,58,37,79,61,24,45,74,72,50,67,18,42,77,25,33,29
89,47,49,56,41,47,84,58,31,39,77,64,56,77,19,55,80,16,32,29
83,55,47,56,51,49,78,58,29,33,67,61,64,63,22,51,87,20,29,32
96,53,46,54,54,47,75,67,23,39,80,61,62,66,21,47,80,25,24,23
87,51,52,49,54,46,72,51,22,40,84,56,68,62,23,51,78,17,37,32
95,46,46,52,49,54,74,53,31,38,65,65,60,78,23,49,78,14,32,41
91,52,54,53,52,56,76,57,26,43,75,65,61,64,22,38,80,24,28,26
94,58,60,61,54,43,82,61,21,34,77,57,64,65,17,53,72,16,37,26
93,58,40,52,46,51,80,66,22,34,75,67,56,69,24,45,79,22,29,29
93,48,39,63,53,45,81,64,24,39,79,56,68,64,17,55,77,19,32,40
84,52,45,56,53,48,76,59,19,33,81,68,73,77,15,46,76,23,38,32
95,48,48,51,52,49,76,67,18,38,73,47,61,77,25,54,80,11,29,31
96,54,47,53,59,40,76,70,20,38,76,65,67,70,22,43,80,16,39,24
87,45,52,51,56,38,79,54,25,44,85,64,60,65,14,48,80,21,36,30
78,50,47,59,48,49,74,61,21,42,77,66,56,60,23,62,93,19,36,23
84,62,50,54,49,46,77,58,26,44,73,62,54,69,20,57,78,17,32,25
85,47,56,55,47,50,74,64,24,40,70,69,67,78,22,49,70,19,34,28
86,47,54,49,48,40,86,67,20,40,76,62,59,69,22,59,76,27,31,28
86,40,48,58,48,50,78,67,23,46,66,61,65,68,16,58,81,20,32,26
90,49,50,54,56,38,82,66,29,43,70,51,68,65,22,53,82,17,22,32
89,61,50,55,55,55,74,67,28,29,65,56,64,74,18,46,72,17,39,29
85,49,46,56,45,44,87,67,23,46,80,65,57,70,17,53,82,14,37,24
87,52,49,54,53,49,80,71,19,45,76,70,54,66,19,46,81,18,27,33
87,49,48,59,51,49,75,64,21,37,75,60,50,71,22,50,81,16,40,32
88,47,53,53,49,51,81,66,26,45,70,57,66,68,19,45,79,20,28,28
83,54,51,60,53,48,80,59,23,37,66,55,54,73,21,50,82,22,40,27
96,51,54,47,52,52,84,57,29,38,66,60,57,66,25,54,80,15,36,26
91,49,51,46,51,56,73,64,23,42,73,61,72,65,17,45,82,21,31,25
87,55,47,54,49,54,76,63,23,39,74,55,62,74,21,54,80,16,33,28
87,55,50,60,43,42,77,61,24,43,79,64,60,70,19,47,78,17,33,29
85,56,60,50,42,56,76,62,22,42,81,62,68,63,21,49,80,15,30,30
92,50,51,52,52,46,78,59,27,42,71,62,66,69,18,44,83,14,36,26
96,50,51,62,41,53,77,63,29,42,68,60,70,65,17,49,76,16,26,35
99,46,48,53,50,47,73,59,29,46,65,72,65,71,23,44,77,11,40,29
90,46,51,57,46,44,81,59,26,45,67,60,60,71,24,52,82,18,32,25
86,55,45,50,53,40,77,67,27,33,82,64,64,71,24,49,84,18,22,28
93,51,48,47,49,50,74,59,28,44,76,66,67,72,23,39,82,23,26,24
87,50,43,55,46,51,83,63,20,43,73,62,61,68,26,42,79,22,31,34
94,58,47,48,53,53,83,63,26,38,57,54,68,67,22,37,86,19,32,37
92,46,42,49,49,49,73,61,24,40,77,57,74,66,19,47,84,26,38,26
95,51,47,61,53,41,80,68,25,40,68,65,62,60,17,47,84,26,38,27
91,50,47,48,58,55,82,60,20,40,74,61,62,67,24,51,86,16,26,29
84,42,51,56,49,43,74,65,21,36,84,73,61,76,23,48,83,17,31,23
96,51,41,52,57,50,71,62,22,38,73,51,56,72,23,46,80,24,28,35
94,51,55,51,45,47,74,63,27,35,69,66,60,64,26,52,75,22,31,27
86,55,50,49,47,43,80,68,30,29,72,74,70,74,18,41,76,14,31,30
82,43,56,53,56,43,80,70,24,42,74,61,65,66,17,54,83,19,30,31
96,43,47,48,45,40,77,66,30,41,81,60,66,70,20,50,75,15,33,31
86,57,43,54,50,44,83,61,25,47,81,61,71,74,22,48,69,15,24,32
89,47,42,50,48,56,80,63,25,40,79,63,54,69,16,53,82,22,36,26
83,58,42,52,53,42,78,71,26,37,79,56,62,72,21,49,72,16,37,28
91,47,46,61,53,43,77,65,22,47,68,63,65,75,21,45,76,15,25,37
85,55,51,57,50,45,76,62,21,45,80,70,57,67,17,56,87,15,33,25
87,49,54,51,41,43,81,69,26,39,70,65,59,70,22,44,78,17,38,27
96,51,49,65,49,46,70,65,22,37,72,60,71,56,21,53,73,15,32,38
93,48,46,46,50,48,86,64,21,40,78,61,59,66,20,46,82,17,35,32
90,60,44,52,43,47,78,64,23,35,71,63,58,69,21,43,83,26,35,35
93,57,43,54,49,49,76,63,24,33,79,64,56,70,19,48,76,28,26,28
90,56,42,44,48,54,73,58,27,48,66,56,68,71,19,52,82,15,35,33
85,52,57,57,46,46,88,60,19,32,72,69,64,71,21,48,88,20,29,30
94,52,51,58,52,45,75,57,21,35,74,61,61,79,16,53,77,18,37,25
