"Inter","Verona","Empoli","Torino","Bologna","Udinese","Napoli","Roma","Cagliari","Sampdoria","Atalanta","Lazio","Fiorentina","Juventus","Genoa","Sassuolo","Milan","Salernitana","Spezia","Venezia"
93,55,43,49,44,41,80,67,21,44,68,59,58,67,21,56,79,32,29,39
84,47,45,51,48,47,83,64,25,44,70,51,60,66,24,51,72,28,31,32
87,55,55,52,54,44,79,59,25,43,74,50,69,68,24,45,85,23,28,28
96,52,46,50,51,45,73,69,23,50,64,64,60,77,19,43,82,21,33,26
86,47,51,49,44,53,72,63,34,49,75,62,60,73,21,44,78,23,33,30
94,51,47,50,49,54,81,58,27,39,65,59,54,75,24,56,85,14,28,27
85,59,49,53,52,48,77,61,32,37,84,56,72,70,22,41,76,14,33,23
92,54,40,48,60,49,80,72,35,36,68,66,62,66,14,48,73,15,30,38
92,50,56,60,50,49,74,63,23,42,72,53,72,71,16,47,79,15,32,31
91,53,44,50,48,44,80,73,30,44,72,62,50,73,23,50,74,19,28,26
92,53,49,51,55,44,80,63,31,40,66,61,63,68,18,52,86,17,28,28
85,41,51,61,42,44,78,66,24,46,90,67,64,76,19,51,71,16,28,27
87,59,50,47,50,53,70,62,28,39,74,68,60,62,18,46,88,15,34,35
82,48,43,62,48,54,80,68,26,39,71,62,60,78,27,43,81,16,31,28
81,45,43,55,52,40,80,61,26,39,76,52,60,71,32,55,76,20,35,37
89,48,47,61,42,54,72,71,20,39,77,69,54,71,22,45,80,17,39,37
92,46,46,52,54,51,63,67,20,40,66,70,59,67,21,59,76,23,33,28
87,43,46,58,49,55,81,61,26,45,72,60,57,65,27,45,72,17,37,30
88,48,37,54,53,50,83,69,33,35,72,62,63,70,23,40,77,25,32,34
97,53,45,48,47,45,79,57,21,45,72,71,58,71,23,40,79,22,32,31
87,52,43,59,55,51,79,59,18,40,67,61,58,68,23,61,80,11,39,30
93,48,39,49,54,51,72,71,29,38,77,66,62,67,24,44,87,16,27,26
81,43,44,61,47,50,70,67,22,51,79,60,58,70,23,54,81,23,21,37
86,46,39,54,46,43,83,76,36,42,72,51,65,66,21,39,80,25,42,30
86,50,44,57,50,50,77,64,27,39,72,60,68,71,20,53,80,15,32,26
85,53,55,60,56,40,71,54,24,45,75,60,72,71,23,48,80,17,29,28
84,58,43,49,49,43,81,60,26,47,67,69,67,74,20,48,70,19,30,35
91,41,57,53,47,49,70,57,31,36,71,61,61,67,27,44,84,20,39,27
92,49,51,51,47,53,75,63,27,44,72,56,63,67,21,50,84,18,34,25
84,52,42,53,51,53,81,63,28,41,66,57,67,60,20,48,79,18,36,34
88,55,41,53,51,53,70,60,22,44,78,62,64,71,22,46,75,20,33,30
86,57,50,56,44,53,74,69,19,37,67,55,61,59,28,54,83,22,28,31
92,49,56,52,53,45,66,64,34,26,70,56,69,69,27,47,83,20,28,36
94,48,54,55,44,46,72,62,22,38,75,63,58,67,19,48,87,18,34,35
94,47,45,53,43,50,79,65,29,42,69,61,57,74,20,45,81,23,31,33
95,51,53,48,48,40,77,55,24,40,74,64,63,69,21,47,84,20,36,26
89,49,54,48,53,46,68,60,26,47,77,53,61,73,21,51,79,22,30,30
94,59,47,45,51,43,74,59,23,37,80,61,69,67,24,44,78,19,33,28
88,51,43,57,52,51,83,59,24,37,68,67,65,66,21,44,80,27,27,26
93,50,50,53,50,47,75,66,23,46,71,64,55,68,24,49,77,22,28,23
83,45,50,56,44,53,85,65,24,41,68,66,63,65,23,56,84,23,25,31
87,52,44,50,60,58,81,52,30,36,70,69,63,72,25,40,75,26,30,31
84,55,43,60,43,55,84,57,20,44,66,58,65,74,28,41,81,15,38,30
95,51,45,55,54,44,69,56,28,35,71,63,61,68,23,50,82,24,33,28
87,54,59,55,45,46,86,69,21,40,70,63,71,56,19,50,67,22,31,25
95,54,48,51,40,46,75,64,26,42,76,64,54,75,20,45,77,20,32,31
83,64,47,50,44,46,75,58,29,38,80,75,60,68,22,46,85,17,29,30
89,49,36,60,51,44,72,61,27,37,71,70,71,68,25,47,87,18,29,29
92,43,54,46,48,52,81,60,23,45,76,60,66,68,21,46,87,15,27,29
89,52,51,60,37,54,87,67,29,35,70,60,70,64,21,48,74,18,37,24
82,54,39,57,54,43,76,61,34,34,70,69,65,69,20,50,84,15,37,35
76,54,40,49,47,39,68,64,22,46,73,66,62,68,21,50,76,33,42,31
90,46,44,43,51,47,82,60,29,40,81,62,60,76,21,61,80,25,27,26
95,48,51,49,50,49,80,65,26,39,60,63,66,65,21,54,79,18,35,34
91,53,42,44,46,50,78,66,25,33,72,66,52,70,31,60,78,23,35,30
76,63,47,54,42,37,77,65,17,39,72,69,66,63,24,53,86,24,33,30
92,62,48,44,45,45,75,70,27,39,68,60,52,70,22,53,75,22,35,31
84,62,42,62,48,41,73,69,31,41,64,72,58,62,19,46,80,19,37,26
90,56,50,54,54,40,79,58,20,34,71,62,62,72,19,47,84,20,35,30
86,55,58,56,43,35,84,63,28,38,70,69,61,68,22,49,76,19,36,33
87,47,52,44,52,51,78,60,32,38,74,61,59,68,21,50,81,22,31,28
86,51,44,58,46,41,74,60,21,46,74,70,63,74,23,48,89,24,32,25
84,58,46,52,44,55,79,69,29,47,59,51,63,62,24,48,86,16,28,30
92,55,56,58,46,43,80,53,24,41,70,68,60,68,16,51,82,21,35,26
83,54,43,47,50,48,79,68,30,40,60,63,67,72,20,51,79,23,32,39
87,52,46,54,45,46,73,74,27,40,81,62,53,67,21,54,83,16,29,30
89,48,52,59,59,47,78,55,23,37,77,56,66,77,21,51,80,15,33,29
86,49,43,56,50,45,86,71,23,39,74,56,64,72,29,44,81,14,29,31
90,49,47,57,44,38,74,69,23,39,66,54,59,69,21,59,93,14,38,30
82,62,49,54,51,33,74,67,25,41,67,63,68,64,27,52,82,18,31,29
81,51,46,48,47,42,69,63,24,44,77,63,66,69,25,54,84,20,27,33
87,50,51,47,53,52,79,61,21,45,70,62,69,59,22,45,86,17,26,38
89,47,50,57,40,52,71,67,23,32,76,55,67,78,21,53,84,25,25,29
88,51,51,53,56,54,79,52,26,35,75,55,58,69,24,48,88,19,33,25
95,54,50,57,47,50,79,55,28,32,73,61,65,61,25,52,79,20,26,31
92,51,51,52,58,42,80,62,28,29,75,64,62,72,17,48,89,20,27,32
89,48,41,57,55,48,78,60,23,41,76,52,63,74,21,48,82,20,30,36
81,51,46,47,49,50,85,65,23,40,71,67,56,71,26,60,82,19,29,29
86,49,49,52,47,62,82,61,20,39,70,60,65,71,17,53,79,19,24,33
85,51,54,52,39,46,74,66,26,45,75,66,58,64,25,49,74,12,45,31
77,50,43,51,48,41,80,66,25,45,82,64,57,70,20,53,92,15,35,24
87,52,44,54,56,52,82,53,28,36,69,61,64,62,26,52,78,19,29,39
92,43,57,60,46,51,76,67,30,35,74,53,57,76,20,47,81,16,30,29
92,50,57,48,42,50,75,61,27,40,64,64,74,78,19,49,85,17,23,32
80,54,49,57,46,43,77,64,23,34,67,63,66,70,28,50,81,17,31,31
88,47,65,47,46,52,74,67,21,41,64,65,57,69,34,46,80,21,27,28
89,55,45,57,53,45,69,73,26,32,74,56,57,70,27,59,72,19,30,35
82,55,47,57,61,48,72,47,27,40,69,65,54,77,23,52,77,20,35,26
87,51,50,42,51,52,73,70,28,39,69,62,65,80,20,47,85,18,33,29
86,54,46,52,50,41,78,70,19,39,81,60,64,65,21,51,86,14,38,29
97,49,59,58,50,46,78,56,18,36,69,62,58,72,16,46,80,24,29,38
92,56,42,51,48,49,73,63,22,40,79,73,70,72,16,53,81,20,27,25
89,52,55,50,50,50,78,62,26,36,67,58,66,57,23,51,77,23,32,36
90,53,52,53,46,43,78,67,21,42,71,50,68,72,20,50,82,17,32,33
89,47,48,47,55,41,80,68,24,49,75,59,60,67,28,45,85,24,27,24
85,68,54,51,52,43,63,63,32,43,82,62,62,76,20,40,70,17,31,33
81,50,45,49,53,54,84,65,27,44,61,60,62,75,20,51,79,20,29,28
88,55,53,55,44,41,80,66,20,40,63,59,69,60,26,53,79,18,35,32
96,54,43,58,55,44,85,63,27,42,72,57,56,72,17,48,74,19,35,29
87,45,49,51,59,47,85,66,26,41,59,62,58,66,24,40,83,21,34,31
91,52,49,57,48,49,81,60,30,43,80,63,59,64,25,43,83,16,29,23
90,48,49,43,53,51,75,59,22,38,77,62,57,73,31,37,81,31,39,33
91,51,45,57,57,44,77,58,20,35,73,54,65,69,32,54,83,21,29,30
94,51,50,52,52,47,74,57,23,32,71,60,62,65,23,56,80,18,36,28
92,53,52,53,45,44,75,63,25,40,63,61,66,64,23,53,80,20,34,29
85,58,51,63,47,45,74,58,19,38,71,65,63,68,19,48,87,18,32,32
81,56,47,56,56,48,74,65,26,38,64,73,64,70,18,54,73,16,24,36
84,53,51,55,49,43,85,60,24,41,78,55,59,72,21,56,78,19,26,28
93,52,58,53,50,50,80,63,21,41,71,64,54,67,20,53,82,15,30,32
84,48,61,52,43,42,82,65,27,42,82,54,54,73,28,41,88,12,31,28
84,53,42,59,48,44,80,68,36,48,71,64,61,66,17,45,78,21,29,30
85,57,49,56,39,53,88,58,24,37,68,61,63,70,23,52,76,17,29,27
86,51,46,45,48,49,76,71,30,36,65,62,64,70,23,48,81,25,24,34
87,57,50,58,38,49,72,63,26,46,63,54,60,67,22,50,86,25,22,34
86,58,53,56,50,55,73,54,21,32,67,57,68,68,27,45,79,21,34,32
81,57,46,57,47,47,82,64,21,40,69,53,57,73,21,51,82,27,37,30
96,58,53,50,48,41,78,63,29,37,76,61,62,70,16,45,82,18,37,27
87,47,56,50,48,46,82,71,16,47,67,63,61,65,27,41,85,22,32,30
83,44,36,53,56,46,79,68,21,42,73,60,69,66,20,58,82,22,34,32
93,49,48,47,44,52,76,66,23,43,73,64,70,62,22,47,85,16,33,26
94,46,44,46,55,48,75,71,33,41,65,59,57,69,20,53,82,12,32,39
86,47,51,51,38,48,77,63,26,36,79,56,64,72,26,48,79,22,44,26
87,51,44,59,50,44,75,66,32,38,74,61,65,69,19,54,79,19,28,26
82,54,51,54,57,41,78,60,24,37,76,57,59,79,24,42,79,26,37,22
90,54,47,55,50,50,79,62,22,40,73,57,58,65,19,52,84,19,30,32
87,49,44,61,48,39,75,62,28,44,84,63,64,60,28,40,73,28,31,27
92,39,49,50,51,47,85,61,34,32,69,60,67,64,25,54,79,19,37,27
86,56,50,65,44,35,75,70,28,47,74,54,67,65,23,54,80,22,26,25
90,56,45,60,49,50,84,51,31,41,68,51,71,72,17,49,85,20,22,35
82,47,45,57,51,50,77,57,32,33,68,67,63,74,20,55,78,17,35,30
95,51,63,55,44,43,74,60,31,29,78,56,73,74,20,43,74,22,26,35
91,51,56,51,41,44,80,68,20,39,76,64,69,70,24,39,80,17,33,30
91,46,43,58,50,56,82,65,26,33,75,65,57,58,22,46,82,14,30,35
94,44,41,41,56,44,78,59,32,41,66,62,58,77,25,44,77,23,36,36
87,45,44,57,48,50,83,59,26,41,74,57,57,80,23,49,80,20,32,29
92,49,47,45,60,44,77,71,27,25,64,61,61,72,22,50,79,19,35,39
84,52,47,53,56,47,80,64,30,48,65,50,60,66,23,50,76,22,33,35
92,51,48,50,43,41,76,59,31,36,77,61,61,72,22,47,77,18,33,31
87,58,45,56,40,45,66,68,30,39,70,58,63,71,29,41,75,25,35,35
86,57,37,49,52,46,79,65,25,33,77,69,57,77,22,51,80,17,28,35
91,50,50,52,48,46,74,65,24,41,75,60,59,62,19,40,93,24,28,33
90,54,46,54,52,44,82,58,27,39,73,63,59,71,20,44,80,16,35,36
92,48,58,58,55,41,79,60,23,37,77,65,63,64,19,52,76,20,28,26
81,49,46,48,50,52,88,70,22,36,70,63,63,73,24,54,73,19,31,33
91,47,50,47,41,45,79,67,26,44,75,69,59,59,21,50,73,27,32,30
88,52,47,59,52,42,85,59,30,44,75,61,62,69,24,50,75,21,25,25
90,54,45,52,56,49,69,70,24,36,74,63,54,72,25,40,85,25,31,25
86,55,44,57,45,44,82,59,24,37,78,64,70,63,18,54,84,19,38,27
91,52,47,57,44,54,76,62,24,46,68,60,61,64,18,54,83,17,37,35
88,55,49,55,41,46,79,57,28,33,79,68,66,72,21,44,76,23,32,29
92,53,46,49,50,48,81,68,21,49,61,58,60,68,22,47,80,19,27,36
89,61,48,50,52,43,79,57,28,46,67,62,60,57,23,54,84,22,25,28
92,43,43,48,48,51,78,62,25,34,72,55,67,76,30,47,75,22,35,28
87,58,48,45,49,42,79,63,22,47,60,75,63,66,24,48,80,20,28,35
89,52,49,53,55,36,83,64,20,51,67,57,58,63,21,54,77,22,40,30
90,52,43,50,48,50,84,55,31,48,77,64,57,74,20,46,78,20,29,25
97,49,45,51,43,50,76,69,29,40,67,63,68,70,24,50,86,17,29,28
85,56,48,47,44,49,82,58,27,32,82,56,58,60,25,56,76,17,35,37
86,53,58,57,42,51,83,67,35,37,67,72,65,65,17,49,74,19,26,29
86,47,56,49,42,51,81,57,30,48,78,61,62,76,20,41,84,22,27,29
87,52,37,47,57,47,84,57,23,44,65,55,72,69,22,54,79,18,40,34
90,49,46,51,52,46,86,61,25,37,73,60,64,70,21,46,79,23,29,29
78,49,42,49,45,50,86,67,30,41,73,66,63,64,28,54,74,20,37,25
86,59,59,52,53,47,73,61,28,41,75,62,61,67,20,55,78,17,24,27
86,50,43,50,57,50,77,66,26,38,68,55,65,67,21,48,76,28,24,33
92,42,49,56,54,46,74,60,22,39,74,64,60,71,24,46,80,21,31,26
81,48,43,57,53,46,79,63,29,36,73,58,67,70,24,47,79,23,29,33
85,47,39,59,52,36,77,59,24,42,77,62,55,74,22,55,75,26,37,29
85,49,49,51,46,57,83,55,29,42,77,63,57,67,22,48,81,14,30,32
89,51,49,50,54,50,76,58,28,37,64,62,64,66,25,48,85,23,31,34
92,52,53,60,51,51,74,66,27,45,73,60,51,66,17,47,77,21,35,30
92,53,38,52,52,46,82,64,18,41,71,56,62,67,20,56,76,24,31,33
84,61,48,60,55,54,79,59,28,26,61,53,62,66,23,53,86,16,33,35
94,54,40,58,53,45,81,66,33,46,75,58,55,72,27,41,77,15,36,28
96,47,47,51,51,54,77,62,21,43,73,61,63,61,19,46,76,25,33,28
90,47,47,58,49,46,73,61,20,43,73,68,59,78,20,48,81,26,23,33
97,46,53,45,44,49,75,68,33,40,67,58,66,65,17,48,86,25,30,32
87,50,39,55,53,46,82,74,21,43,76,64,60,73,21,47,70,18,31,24
89,49,44,55,47,50,74,58,20,45,73,60,64,67,26,54,77,16,33,38
84,49,49,50,46,51,75,65,29,38,69,65,57,62,19,55,88,21,34,31
91,42,40,59,49,58,78,63,26,35,73,61,63,66,28,53,79,14,29,26
90,43,49,46,55,43,81,72,18,44,64,64,72,67,25,44,78,24,30,31
89,41,48,46,51,45,82,65,29,42,70,66,67,71,25,40,73,18,35,29
90,45,45,59,35,44,82,64,30,40,70,68,71,70,26,51,79,20,34,31
86,46,54,49,53,48,65,65,26,28,76,63,61,78,20,56,85,19,32,30
80,54,47,54,52,45,81,65,29,44,72,62,60,74,23,42,76,23,23,33
86,52,51,52,53,42,77,64,34,39,75,57,65,62,20,45,84,16,27,32
89,54,45,49,49,43,81,61,30,46,73,60,63,71,31,48,79,14,32,23
78,61,53,58,44,43,80,68,32,35,65,62,60,66,17,55,86,24,33,24
85,45,53,55,51,49,87,62,25,45,72,64,54,70,25,54,81,15,29,25
90,46,49,52,46,49,71,66,27,43,75,70,63,65,28,45,69,22,43,23
81,50,50,52,51,48,78,65,26,40,78,67,57,70,28,44,82,19,32,23
86,51,49,49,47,51,64,64,27,48,74,67,73,66,20,57,83,20,33,22
90,46,55,49,54,47,87,59,28,38,72,50,67,56,19,52,86,25,24,35
86,50,40,53,45,43,75,62,36,36,69,64,66,76,20,61,86,20,26,28
82,54,47,45,44,60,79,69,31,39,74,63,63,60,23,45,82,19,31,35
93,51,42,52,58,40,83,58,25,43,69,69,54,65,21,46,82,23,36,30
75,57,42,55,43,51,85,66,20,39,67,62,67,67,24,46,81,20,33,31
92,57,51,50,48,37,80,58,29,36,70,73,61,72,21,49,81,24,29,29
84,50,46,48,46,45,77,63,24,40,70,67,60,70,20,46,81,20,33,41
92,45,50,44,47,47,79,66,20,44,62,69,67,70,22,51,86,20,36,35
88,53,45,64,43,50,80,66,26,42,68,61,71,67,20,40,84,15,32,30
93,52,46,51,52,44,75,56,26,49,78,63,64,70,17,51,83,20,30,24
85,56,49,46,46,57,80,55,18,40,75,66,66,71,20,44,85,21,34,27
90,51,46,52,50,50,88,69,33,39,71,59,65,60,20,50,71,21,33,27
86,63,43,50,42,43,80,57,30,37,73,65,68,63,22,47,74,23,35,27
88,54,48,46,50,55,79,64,36,31,83,54,55,63,24,49,87,16,31,29
84,48,47,57,56,45,79,68,23,41,73,63,60,69,20,37,72,17,35,39
94,46,43,52,43,54,81,65,26,41,71,63,67,62,22,48,80,18,30,25
87,52,49,52,50,42,74,73,22,44,71,63,61,72,20,52,81,11,34,30
91,57,53,48,46,31,76,55,28,42,77,63,70,69,21,48,77,18,34,36
79,50,53,54,54,50,76,71,29,35,70,61,60,69,22,51,71,17,31,26
92,46,42,58,53,50,85,62,26,38,71,63,68,57,24,49,83,18,30,27
91,62,47,50,44,56,78,55,24,38,67,59,62,68,18,50,78,23,33,34
87,63,52,65,39,52,72,63,28,35,75,62,54,77,25,53,75,15,25,31
85,54,38,56,45,43,81,62,28,44,79,71,66,67,20,49,87,18,30,30
87,53,44,59,51,56,80,61,25,40,76,63,67,69,22,42,78,15,30,29
97,51,53,42,49,46,76,65,34,45,64,66,59,62,19,54,76,17,35,27
92,44,44,51,61,44,78,72,31,36,65,63,62,67,23,45,89,19,22,28
87,42,56,55,42,34,86,68,23,44,76,56,61,70,22,52,83,21,38,30
95,51,44,53,51,47,79,67,25,37,71,68,62,67,20,47,81,21,31,31
97,42,51,45,43,43,76,56,28,46,69,59,64,74,19,59,74,17,43,32
95,46,53,48,45,44,83,71,22,39,72,63,58,58,21,53,86,20,29,32
85,44,53,51,52,45,74,73,25,35,66,59,61,78,27,50,86,14,35,27
95,50,52,46,46,40,73,71,29,39,70,66,63,76,19,40,79,20,29,37
84,54,41,52,45,55,82,56,25,42,78,62,49,73,27,49,75,21,34,33
89,56,45,48,59,49,78,62,25,39,70,58,60,70,17,49,80,28,41,24
88,49,55,53,52,46,73,69,26,41,67,56,64,72,28,42,76,20,36,31
82,48,49,61,53,43,81,68,20,38,74,61,57,70,19,57,76,21,34,26
89,46,52,55,53,50,80,66,23,39,73,67,61,61,17,52,86,24,29,26
93,53,46,58,47,50,81,68,27,40,70,55,59,64,20,52,86,15,27,30
83,52,53,45,56,46,76,70,26,34,72,65,69,65,21,51,74,19,29,37
87,56,37,55,53,50,73,63,27,39,66,61,67,61,22,46,72,26,34,40
90,58,49,51,42,39,74,76,29,44,72,56,64,75,21,49,88,21,19,29
92,52,39,64,49,48,83,59,31,40,74,55,61,60,25,49,79,19,32,30
84,57,44,47,44,47,78,66,22,43,76,68,58,64,22,53,81,19,37,34
91,61,44,53,50,52,81,66,31,33,68,63,64,68,17,42,73,10,37,36
84,60,44,46,49,45,84,56,34,42,61,66,61,74,21,48,80,29,23,31
90,52,49,50,48,43,72,74,29,33,68,60,60,71,17,54,85,18,32,34
88,53,50,45,50,55,77,65,29,35,73,61,58,70,23,46,90,16,30,34
90,53,47,44,47,45,77,71,28,42,65,63,62,70,23,63,81,17,27,27
91,46,42,46,58,47,69,68,26,41,81,62,61,69,25,46,74,16,35,32
89,58,45,61,45,57,84,63,24,45,72,61,57,62,19,49,81,17,37,26
82,55,39,48,50,51,82,63,26,42,76,59,62,70,26,42,78,11,41,30
80,52,46,57,50,49,64,60,26,42,79,63,58,67,21,44,84,24,37,34
88,51,43,46,50,49,81,54,28,42,72,62,67,60,32,47,87,21,31,31
90,45,50,45,55,52,76,61,24,44,72,61,72,66,17,44,79,22,35,25
88,55,49,57,44,55,77,57,28,38,69,61,60,66,19,54,75,18,30,30
82,51,54,52,48,39,81,62,27,36,75,71,57,71,23,47,78,28,31,35
87,56,52,43,44,50,75,59,27,44,69,59,52,71,23,54,79,23,36,30
93,51,48,58,55,44,75,68,27,34,67,69,55,57,22,51,86,16,32,24
79,52,42,55,45,44,74,74,30,39,76,61,63,67,24,51,78,19,28,36
90,50,48,56,50,44,83,61,25,41,70,61,61,67,18,48,83,20,38,30
87,53,64,56,53,42,81,59,31,45,71,63,61,65,20,48,75,17,29,29
89,52,48,61,42,41,79,53,26,42,71,60,64,70,23,48,79,22,32,31
88,55,48,46,47,47,83,65,30,41,75,59,64,62,24,49,86,15,30,22
85,48,51,55,50,45,74,60,26,40,79,53,62,69,18,51,87,14,36,36
85,48,53,53,52,43,79,69,26,35,79,59,68,58,23,45,75,20,39,29
93,39,42,58,50,49,77,64,23,33,66,62,65,70,28,52,82,28,27,32
87,45,41,49,46,40,76,69,26,43,68,66,65,68,30,50,77,30,30,32
79,61,51,54,55,41,77,70,21,44,72,60,51,69,17,53,80,20,32,29
93,51,50,57,53,39,78,61,23,42,65,64,51,70,23,47,74,26,27,31
89,48,49,57,45,53,76,68,30,39,71,67,56,65,21,48,71,18,35,33
92,55,43,46,60,49,80,60,28,41,68,68,73,65,21,49,67,22,31,30
91,55,44,43,51,45,77,71,33,37,80,64,53,67,23,48,87,21,30,25
93,48,46,53,55,44,81,59,25,37,76,71,68,69,22,44,78,15,42,24
93,53,47,53,40,49,77,64,32,38,63,57,55,62,24,59,84,21,36,34
91,50,42,51,57,59,81,61,25,41,72,57,62,75,22,46,76,13,30,29
89,51,39,63,45,45,78,64,28,41,73,63,58,64,29,51,87,19,27,31
79,62,49,53,46,45,82,62,20,49,83,62,58,70,21,46,85,13,32,27
88,52,51,52,57,46,74,68,33,34,74,57,58,62,19,50,77,24,29,30
87,53,42,59,49,57,84,67,25,46,60,64,57,69,17,38,82,17,32,34
92,50,55,48,54,46,77,63,35,43,69,58,65,71,25,47,67,16,33,22
95,59,48,55,47,51,82,60,21,26,74,56,60,67,26,51,72,19,35,33
90,50,41,53,48,50,68,64,29,43,80,59,62,68,24,49,81,15,40,26
86,47,46,51,56,42,85,65,24,41,70,67,56,74,21,48,77,21,34,26
87,56,43,48,55,47,68,66,22,35,75,60,57,65,21,49,88,24,35,30
88,57,47,48,45,51,78,62,25,35,64,57,72,64,25,49,83,26,40,24
94,45,48,51,50,43,75,67,31,44,75,61,58,78,21,42,78,20,23,34
92,48,45,49,49,50,72,58,30,33,66,65,68,71,22,56,72,14,39,34
85,58,38,48,44,47,73,69,32,45,72,66,64,66,25,42,76,27,33,33
85,44,51,57,49,46,74,57,30,44,77,63,67,73,21,44,78,15,37,31
86,44,35,60,47,48,75,62,26,51,70,69,61,70,19,49,72,31,29,36
92,59,43,46,51,51,76,74,28,39,70,63,55,71,20,54,65,18,32,30
101,50,50,50,46,49,80,68,32,43,68,52,68,65,14,40,86,22,27,34
94,51,48,51,47,46,81,64,26,41,69,59,65,69,22,48,83,17,34,29
88,55,39,52,58,40,84,58,21,42,80,63,57,64,25,47,81,17,30,27
91,56,51,42,57,53,81,62,24,48,70,58,59,63,21,44,77,21,28,31
93,43,45,61,53,46,72,65,27,37,76,70,63,62,20,48,73,13,28,34
87,56,43,51,56,54,78,65,28,38,73,66,62,68,22,45,83,16,29,28
80,47,47,55,53,46,72,62,25,37,70,67,60,68,23,49,73,16,41,37
94,52,39,55,50,43,72,68,36,43,63,55,66,67,21,45,87,19,29,36
89,55,45,54,45,57,85,64,22,45,68,65,64,61,18,40,84,16,31,32
91,44,59,52,49,40,71,69,22,41,73,63,73,66,22,50,76,17,33,28
93,55,53,54,53,48,79,59,31,36,79,57,62,69,21,45,73,18,27,27
86,56,45,45,50,49,84,70,22,43,61,70,68,77,20,50,81,15,28,31
96,41,46,51,43,53,74,61,25,38,74,69,62,72,22,56,78,18,33,32
94,49,60,61,42,46,73,57,33,41,67,72,60,65,19,44,77,20,37,24
92,52,45,52,49,43,88,57,22,38,66,68,70,71,20,50,83,13,37,31
81,49,51,52,52,49,78,74,26,38,68,58,57,68,24,54,70,19,29,30
86,54,51,64,47,47,82,65,24,31,66,55,58,76,20,45,81,23,40,34
92,50,40,48,63,51,75,55,27,40,74,58,66,66,25,49,78,18,28,29
87,62,50,50,54,45,74,64,26,51,81,61,57,75,18,44,71,15,35,26
90,61,42,59,58,45,74,64,25,34,77,52,49,67,26,60,72,12,39,31
91,55,43,61,47,43,76,60,27,39,68,58,72,64,17,51,80,21,28,34
81,57,53,46,44,60,72,63,27,35,77,60,63,81,22,39,80,18,32,35
88,44,45,59,54,44,81,65,23,46,68,60,60,67,25,46,88,22,26,31
88,49,51,51,44,53,79,66,25,32,73,68,59,82,18,50,79,18,28,35
86,47,48,53,47,41,85,63,28,35,64,66,67,65,21,60,85,21,31,28
90,45,45,52,51,47,87,69,23,35,64,67,65,57,22,55,84,25,33,29
92,50,47,65,44,47,78,62,25,29,75,71,60,73,26,43,86,22,30,23
87,50,48,47,51,52,69,63,20,34,66,62,61,74,26,53,81,22,27,39
92,42,48,50,55,46,74,59,37,40,66,57,60,67,24,52,79,27,30,31
89,43,43,53,43,42,72,67,25,46,62,68,65,71,21,57,80,18,34,40
90,46,36,49,48,46,70,61,33,38,75,65,64,64,19,56,84,25,38,33
96,59,50,50,48,53,73,61,24,42,69,65,48,61,28,46,81,23,29,34
88,59,48,49,52,47,79,57,24,44,72,60,60,69,21,52,87,14,31,35
92,52,50,60,47,51,69,57,22,36,73,62,65,63,26,49,82,16,36,31
83,56,44,53,48,53,78,71,24,49,71,66,62,72,21,36,72,22,29,36
86,60,42,65,52,47,77,61,25,41,70,59,60,73,17,47,72,23,35,30
96,49,54,60,48,58,73,62,26,42,77,57,58,67,20,46,83,15,28,28
89,55,43,56,43,45,70,65,22,35,75,59,59,75,27,41,83,28,36,31
89,56,49,52,49,45,73,64,24,45,72,59,61,72,23,48,72,16,36,32
85,50,51,37,48,44,78,62,27,41,65,66,59,72,20,52,85,15,37,38
92,57,48,46,50,62,71,56,29,38,76,65,67,64,17,40,78,17,34,36
86,52,53,56,46,52,82,55,28,34,71,60,59,67,20,54,81,15,45,28
83,53,54,57,52,44,85,57,23,41,73,55,59,59,22,51,82,22,28,32
95,47,48,50,54,54,79,67,24,37,79,57,67,66,25,46,74,11,26,30
91,48,38,59,49,52,79,59,33,46,64,63,59,69,22,49,87,20,29,22
91,52,47,53,51,51,81,63,27,34,64,72,63,66,20,47,78,25,29,26
93,52,47,46,54,43,78,58,25,45,73,67,59,65,22,54,77,22,29,26
84,46,41,41,46,54,81,74,29,36,78,60,60,75,23,53,84,15,28,32
88,50,51,64,52,52,79,58,29,39,71,66,54,69,23,40,80,17,32,33
86,49,44,54,52,48,85,66,26,41,75,66,61,72,15,48,78,16,26,32
83,56,46,60,55,36,81,69,26,33,69,60,60,67,21,49,80,27,33,37
98,49,46,52,53,47,76,66,24,40,77,58,67,65,20,52,79,17,33,26
75,48,60,48,39,51,83,61,29,51,75,64,60,67,21,51,79,12,34,27
83,59,50,50,47,53,81,69,22,40,72,62,65,66,18,43,82,22,42,27
95,55,45,54,47,53,70,68,32,38,69,57,59,65,22,54,79,17,29,27
92,50,44,56,43,47,90,69,25,40,63,53,65,62,23,45,78,27,37,28
84,45,43,52,51,41,80,67,27,42,63,63,55,64,25,52,83,22,33,37
96,49,50,51,56,45,65,65,27,44,73,64,63,71,26,41,84,16,29,27
95,57,38,55,64,42,76,73,23,35,66,59,65,70,21,56,76,16,27,30
90,49,40,53,53,58,75,62,27,38,70,62,71,70,19,48,77,20,30,26
90,40,50,50,46,45,81,57,25,41,72,66,61,71,19,56,81,26,31,31
89,47,45,57,54,48,77,62,29,31,72,67,60,62,29,41,86,23,41,24
85,63,45,47,57,46,77,56,29,43,65,54,68,72,21,52,74,19,31,31
